Committee on Budget and Government Operations,2013-07-23 00:00:00,"Waguespack, Scott",absent
Committee on Budget and Government Operations,2013-07-23 00:00:00,"Dowell, Pat",present
Committee on Budget and Government Operations,2013-07-23 00:00:00,"Lane, Lona",absent
Committee on Budget and Government Operations,2013-07-23 00:00:00,"Zalewski, Michael R.",present
Committee on Budget and Government Operations,2013-07-23 00:00:00,"Maldonado, Roberto",present
Committee on Budget and Government Operations,2013-07-23 00:00:00,"Reilly, Brendan",present
Committee on Budget and Government Operations,2013-07-23 00:00:00,"O'Connor, Patrick",absent
Committee on Budget and Government Operations,2013-07-23 00:00:00,"Mitts, Emma",absent
Committee on Budget and Government Operations,2013-07-23 00:00:00,"Chandler, Michael D.",present
Committee on Budget and Government Operations,2013-07-23 00:00:00,"Cardenas, George A.",absent
Committee on Budget and Government Operations,2013-07-23 00:00:00,"Burnett, Jr., Walter",present
Committee on Budget and Government Operations,2013-07-23 00:00:00,"Reboyras, Ariel",present
Committee on Budget and Government Operations,2013-07-23 00:00:00,"Thomas, Latasha R.",absent
Committee on Budget and Government Operations,2013-07-23 00:00:00,"Thompson, JoAnn",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Burke, Edward M.",present
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Moore, Joseph",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Hairston, Leslie A.",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Austin, Carrie M.",present
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Tunney, Thomas",present
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Solis, Daniel",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Thompson, JoAnn",present
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Harris, Michelle A.",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Munoz, Ricardo",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Suarez, Regner Ray",present
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Brookins, Jr., Howard",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Burnett, Jr., Walter",present
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Beale, Anthony",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"O'Shea, Matthew J.",present
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Cullerton, Timothy M.",present
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Pope, John",present
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Balcer, James",present
Committee on Budget and Government Operations,2012-02-14 00:00:00,"O'Connor, Mary",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Graham, Deborah L.",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Laurino, Margaret",present
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Waguespack, Scott",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Dowell, Pat",present
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Lane, Lona",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Zalewski, Michael R.",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Maldonado, Roberto",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Reilly, Brendan",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"O'Connor, Patrick",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Mitts, Emma",present
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Chandler, Michael D.",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Cardenas, George A.",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Cochran, Willie",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Reboyras, Ariel",absent
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Thomas, Latasha R.",present
Committee on Budget and Government Operations,2012-02-14 00:00:00,"Cappleman, James",absent
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Burke, Edward M.",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Moore, Joseph",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Osterman, Harry",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Hairston, Leslie A.",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Austin, Carrie M.",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Tunney, Thomas",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Solis, Daniel",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Cappleman, James",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Harris, Michelle A.",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Munoz, Ricardo",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Brookins, Jr., Howard",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Hopkins, Brian",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Cochran, Willie",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Beale, Anthony",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Quinn, Marty",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"O'Shea, Matthew J.",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Curtis, Derrick G.",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Santiago, Milagros S.",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Silverstein, Debra L.",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Laurino, Margaret",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Waguespack, Scott",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Dowell, Pat",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Mell, Deborah",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Zalewski, Michael R.",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Reilly, Brendan",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Scott, Jr. Michael",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"O'Connor, Patrick",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Ervin, Jason C.",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Mitts, Emma",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Cardenas, George A.",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Burnett, Jr., Walter",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Reboyras, Ariel",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Sawyer, Roderick T.",present
Committee on Budget and Government Operations,2016-04-12 00:00:00,"Pawar, Ameya",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Pope, John",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"O'Connor, Mary",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Graham, Deborah L.",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Fioretti, Bob",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Jackson, Sandi",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Beale, Anthony",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Reboyras, Ariel",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Quinn, Marty",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Dowell, Pat",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Ervin, Jason C.",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Cullerton, Timothy M.",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Burns, William D.",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Smith, Michele",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Maldonado, Roberto",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Suarez, Regner Ray",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"Reilly, Brendan",present
Committee on Transportation and Public Way,2011-06-30 00:00:00,"O'Shea, Matthew J.",present
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Pope, John",present
Committee on Transportation and Public Way,2014-04-28 00:00:00,"O'Connor, Mary",present
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Graham, Deborah L.",present
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Fioretti, Bob",absent
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Reilly, Brendan",absent
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Holmes, Natashia",present
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Beale, Anthony",present
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Quinn, Marty",present
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Dowell, Pat",present
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Mell, Deborah",present
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Ervin, Jason C.",present
Committee on Transportation and Public Way,2014-04-28 00:00:00,"O'Shea, Matthew J.",present
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Burns, William D.",absent
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Smith, Michele",present
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Maldonado, Roberto",absent
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Suarez, Regner Ray",present
Committee on Transportation and Public Way,2014-04-28 00:00:00,"Cullerton, Timothy M.",present
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Ervin, Jason C.",present
Committee on Transportation and Public Way,2012-09-26 00:00:00,"O'Connor, Mary",absent
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Graham, Deborah L.",present
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Fioretti, Bob",present
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Suarez, Regner Ray",absent
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Jackson, Sandi",absent
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Beale, Anthony",present
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Reboyras, Ariel",present
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Quinn, Marty",present
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Dowell, Pat",present
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Reilly, Brendan",present
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Burns, William D.",present
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Smith, Michele",absent
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Maldonado, Roberto",absent
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Pope, John",absent
Committee on Transportation and Public Way,2012-09-26 00:00:00,"Cullerton, Timothy M.",present
Committee on Transportation and Public Way,2012-09-26 00:00:00,"O'Shea, Matthew J.",absent
Committee on Transportation and Public Way,2015-04-13 00:00:00,"Pope, John",absent
Committee on Transportation and Public Way,2015-04-13 00:00:00,"Ervin, Jason C.",present
Committee on Transportation and Public Way,2015-04-13 00:00:00,"Smith, Michele",present
Committee on Transportation and Public Way,2015-04-13 00:00:00,"Graham, Deborah L.",absent
Committee on Transportation and Public Way,2015-04-13 00:00:00,"Fioretti, Bob",present
Committee on Transportation and Public Way,2015-04-13 00:00:00,"Reilly, Brendan",absent
Committee on Transportation and Public Way,2015-04-13 00:00:00,"Beale, Anthony",present
